NA	sentiment	tweet
2.73689E+17	neutral	Who else is going to see Catelynn and Tyler at Anthony Hall on Thursday?
2.61527E+17	neutral	"@SeanJohnGerard @gmurph25 @tompcotter It's decent but not +3 standard yet, teeing it up at MJ on Monday. How'd you play at Lough Erne?"
2.61521E+17	neutral	Uber socialist Mehdi Hasan on #bbcqt panel for 5th time since #GE10 - More than any other panelist. Does he have a season ticket??
2.17366E+17	positive	@Lee_Hathaway fantastic. Best book my taxi from there to Lechlade now haha! Going to be a great week! You about after work next tuesday?
2.11223E+17	positive	MPG may soon be on CW's #breakingpoint! Watch every Thurs to go inside Ballet West &amp; let us know on Fb if you spotted us! @FryAdrian
2.3764E+17	neutral	"I'm going to Citizens For Public Schools, Inc. - Jonathan Kozol 30th Anniversary CPS Lecture #event http://t.co/YaE6dW33 - go signup!"
2.3639E+17	neutral	Who's going to be our penalty taker next season? I'd go for Vermalen or Cazorla 3rd choice Podolski #Arsenal #AFC
2.64053E+17	neutral	"@PSF_Steelreign @smackboyc Blue Murder's 1st album. 6 degrees of separation with Whitesnake, King Kobra, Vanilla fudge and Rod Stewart"
2.05876E+17	neutral	"Click """"LIKE"""" if you're excited to hear our Copper River Salmon special! Check back tomorrow, 5/25, for more... http://t.co/J2hYAC6L"
2.72378E+17	neutral	"Tapatio Lemon Chips, Thanksgiving Leftovers and Pimento Cheese ...: If it's Friday and this post is going up, it... http://t.co/UoFWAKdU"
2.11473E+17	neutral	Jump in your car now! Tomorrow is the last day for Star Wars Weekends!
2.11134E+17	positive	Friday's Poll Question: What Are You Most Excited For At the Red Earth Festival...?
2.80931E+17	positive	9 months from Friday there is going to be another ginormous Baby Boom #CallinIt
2.22805E+17	neutral	Limaland Motorsports Park tomorrow night to watch the WoO light it up.. then heading to Eldora Speedway for the... http://t.co/5hqbXuQz
2.20808E+17	positive	"Mrs Splash can't wait to meet everybody for the Early Years dance workshop, Sunday am at Splash Dance. Thanks @Dance_4 http://t.co/yTzIHIOV"
2.73462E+17	neutral	Who wants to go see catelynn and tyler from teen mom with me on thursday???
2.52036E+17	neutral	what i just realized RE #retribution the date it came out here in the uk matched the day jill set off to escape raccoon city September 28th
2.38776E+17	positive	The youngest person at the main dining room at knollwood right now may be 85 years old. I feel like a new born
2.08736E+17	neutral	Barbarians 29 Ireland XV 28 - Highlights - The Barbarians defeated Ireland 29-28 with a last-gasp penalty on Tuesday... http://t.co/mvjggwfT
2.22069E+17	positive	"@astrs73 don't forget Brad has got Maillot Jaune. He may have a long way to go yet but can do it, and we have Cav too.."
2.65926E+17	negative	"@here_comes_B 2nd half couldn't cope. they kept coming at us, Shalke crossed, Vermalen turned it in..we were playing so well till just b4 HT"
2.66842E+17	neutral	@excda @bryanadams Bryan's Australian tour is on April 2013 I just bought the tickets yesterday for the Sydney concert are you going?
2.84012E+17	negative	"If Danny Elfman, John Williams &amp; Walter Murphy all died tomorrow, who would write all the film scores for Hollywood?!"
2.11607E+17	positive	Good night everyone tomorrow is the last day of Star Wars Weekends :( &lt;/3
2.45934E+17	positive	@armiskin Do you watch Styled To Rock? Fucking lav it! Oh also let's do something on Saturday then I'm going back to Sheff :) x
2.59429E+17	positive	Lance Dehm Racing qualified 11th of 130 cars at the UMP Fall Nationals hosted at Eldora Speedway. Click here for photos http://t.co/4weCEvJW
2.27063E+17	positive	"Marginal gains wins Le Tour - @bradwiggins wins Maillot Jaune, @markcavendish wins on the Champs for the 4th time #chapeau"
2.80934E+17	positive	"@tylerstime @marc_warnest @MisterMines @JuicyKills I saw him at Soundset, not a bad show. He is headlining with Har Mar Superstar."
2.72405E+17	negative	"I'm fuckin Joel Skinners daughter! """"you mean the same asshole that held Kenny Lofton at 3rd in game 6 of the ALCS"""" @getHOFFme_"
2.79946E+17	neutral	@muhdsyafiqnazri im only going to interlaken on the 17th. YEAH SIA i am always hungry here omg
2.45558E+17	positive	@TommySliz This weekend we have CircoLoco but Bricky is deffo the one on a Sunday. Camden is decent too!!
2.66707E+17	neutral	@WhatThe_Sam626 Remember I was telling you about Catelynn and Tyler coming to my school well they are coming tomorrow
2.73804E+17	negative	"you know when in Hat Yai, when there's no access security, there may be people knocking your door late at night offering 'services' $_$"
2.78626E+17	neutral	"@lcole19 @wheaters91 Brad miss 5th pen, Vermalen to draw and go sudden death! But he misses and Bradford are thru! #CapitalOneCup #Bantams"
2.11194E+17	positive	"If you're going to Star Wars Weekends tomorrow, come see me at my very last #SWW event signing! Come say hello and get some vinyls signed!"
2.10683E+17	positive	"@Rebecca_Cress lol I mean I would go, but it'd be a lot harder for me... Lol just come back to Ohio June 18th&amp; we'll see them in Columbus :)"
2.20568E+17	positive	"On a break from the law world ... At Roskilde Festival, soaking up pre-fest sun and writing a piece on Danish ethos ! http://t.co/ni6jbSqg"
2.59957E+17	negative	PRO TIP: don't attempt to visit the Blackpool Illuminations in a car on the first Saturday evening of school half-term holidays. gridlock.
2.78945E+17	neutral	David Sedaris at Winspear Opera House on April 23. Buy tickets before they go on sale to the general public tomorrow.
2.51597E+17	positive	It's Baby Boom Friday and the sun is shining for our location/adventure sessions today :) Baby Boom at JM Style... http://t.co/KMxaCnil
2.52806E+17	neutral	Sun is setting in Sarajevo. Split and then Hvar next in the plan :-D http://t.co/5JBlah4K
2.35654E+17	neutral	"You can catch these guys performing late night at the Gin Mill and Grille in Northampton, PA this Friday!! This... http://t.co/NiWdgNIT"
2.01511E+17	positive	Going to be heading out tomorrow to check out the Earth Festival in Davis #ImNotAHippie
1.99292E+17	positive	@andreweppes absolutely bro!! Comin back to Ohio June 5th - slumber party in the living room at TNation?!
2.511E+17	positive	Looking forward to the @MS2Conference tomorrow in Grand Bend! See you there
2.72485E+17	positive	"@reginazernay Hey Regina, I thought you may like this on BBC Rolling Stones: Crossfire Hurricane: Part Two http://t.co/NPXIz7yh Tony"
2.47069E+17	positive	Massive good luck to everyone doing the #greatnorthrun tomorrow &amp; @Davie_A at Ironman Wales... let's help them do some epic fundraising!
2.71379E+17	negative	Only just got round to watching the 1st half of Crossfire Hurricane. Have come to the conclusion I was born in the wrong era @RollingStones
2.40537E+17	positive	"Don't miss author Jonathan Kozol's event @ the Union Square B&amp;N tomorrow, 8/29 @ 7PM! Click the link for more info: http://t.co/HLenAoIK"
2.18746E+17	neutral	It's not ALL about football. How about a Spain v Italy cook-off between Omar Allibhoy and Antonio Carluccio on Sunday? http://t.co/gpbCeD9P
2.07088E+17	negative	The day after Soundset is the day I find out where I didn't put sun screen.
2.61503E+17	neutral	Just started an #FM13 game as Hibs. Beat Hearts in the Edinburgh Derby in my 2nd match: http://t.co/3TgCyso2
2.61389E+17	neutral	Blackpool Illuminations are the the biggest temporary light show in the World. This is between 31 August - 4... http://t.co/sw7sz0gu
2.40075E+17	neutral	Saturday saw the 1st XI win and go joint top on points with Lechlade. 2nds and 3rds both abandoned! #fb
2.72113E+17	positive	"@brewerjayne @theotherbird thanks, see you at Warners tomorrow!"
2.64474E+17	positive	Did you guys see a guest appearance by Mitchie on the X Factor Wednesday? @ddlovato is always on her A game
2.64015E+17	negative	"@quinlivan """"and I waslike OMIGOD! FIRE! And then I waslike OMIGOD? You know? FIRE? And I was likeAH MAY ZING you know..hang on? texting"""""
2.23717E+17	positive	Did you miss the ESPY Awards on Wednesday? Check out the amazing tribute video to Pat Summitt. Rocky Top Books... http://t.co/6SnkV9oN
2.01297E+17	positive	"Happy #National Nurses Day! Today kicks off National Nurses Week which ends on May 12th, the birth date of Florence Nightingale. It is..."
2.35535E+17	neutral	"We also wrap up our discussion of the Summer Olympics, present our weekly box office report &amp; discuss how 2 of NBC's Fall shows may be DOA."
2.69112E+17	positive	"Sun going down over Lough Erne, beautiful. http://t.co/VoQXln04"
2.56249E+17	positive	PSA it's my girl @MadisonLyndal 21st bday and were at Rum Runners celebrating come thru and show this fine DG some love
2.48849E+17	neutral	@Alejandrah_S no where yet i just moved back i gotta go enrole tomorrow but im about to go to grad connect.
2.45568E+17	positive	Come see Sac Ay Lait this Friday at the Creative Alliance!... http://t.co/4qGj1Pup
2.11202E+17	neutral	"A 355-pound woman works to lose weight so she can start a family on #EMWL, ABC Sunday at 9pm"
2.03485E+17	neutral	And the filets!! 1st Copper River Salmon of the season! http://t.co/HGMOkzrM
2.61227E+17	positive	"Made it to Interlaken, Switzerland. Going Canyoning tomorrow!"
2.23427E+17	neutral	Or I may have to invest in an eyebrow pencil and start speaking with a Liverpudlian accent. What to do?
2.22523E+17	positive	"@GeoffCGoff @andreafgoff Awesome! I've tried 9 new beers this weekend, &amp; I'm going to Stone Brewing tomorrow! :)"
2.25039E+17	positive	"Green Bay Packers at the ESPY Awards: July 11, 2012 http://t.co/aJzixYcP 3 of my favorite people !"
2.57126E+17	neutral	That game saw Kenny Lofton clinch the pennant for the Giants with a single to score David Bell in the 9th.
2.54341E+17	positive	"happy hour time with my favorite coworker/genius is here! after wine she is going to symphony and me to art park 1st friday,life is not bad"
2.27424E+17	neutral	"Check out some recently tagged photos of art from the San Diego County Fair (Del Mar Fairgrounds), all thanks to... http://t.co/4RFeFzZM"
2.28804E+17	positive	Whos prob going to see 1D in concert in Ohio June 18th ? THIS GIRL ;D
2.68329E+17	negative	"I don't care what you say but no Tuesday can start without a blast of Jon Bon Jovi's """"Blaze of Glory"""""
2.21784E+17	positive	@f_cancellara @Klitschko You weren't expecting him to lose were you?? Good luck in TT Monday! Get back the Maillot Jaune!
2.3913E+17	neutral	"@BTWCelticShow Download of the wkend. Just coz Runrig are playing in Inverness after game tomorrow. """"Dance Called America - live"""" by Runrig."
2.46631E+17	neutral	In the news! The Ballad of Emmett Till in MySA by Deborah Martin. See the final performance on Sunday @ 3:00.... http://t.co/4sdGdcLi
2.28893E+17	neutral	@imyoonique she is the new member beside Danee. The 8th member.
2.25878E+17	positive	"C'mon @teamsky get today out the way &amp; its yours, the Maillot Jaune will stay on @bradwiggins back &amp; history will b made #believeinbritain"
2.26336E+17	positive	"Almost in Binghamton NY, on our 3rd driver. I beasted the 1st 8 hours #nobigdeal 1.5 hours to Cooperstown #HOFweekend #DIRB #gomudcats"
2.29805E+17	positive	"My magic cell phone just said """"ESPN SportsCenter - Watch the 20th annual ESPY Awards on ESPN"""" ... I'7m0BV"
2.62176E+17	positive	Think i'm going to Mount Snowdon and to Bangor tomorrow ... exploring wales! :D
2.23193E+17	negative	"Ballet West reality show raked in a million viewers, may be canceled: In the wake of the success of films such a... http://t.co/ULLjioct"
2.06685E+17	neutral	"In other news, tune in to @MAXmusicTV tonight at 11.30pm for """"Take 5 with SLASH"""" &gt; Australian Tour goes on sale Friday 9am"
2.62665E+17	positive	Have an extra ticket to see RNDM on Saturday in D.C. Anyone want in?
2.39738E+17	positive	@Palomafaith me and my 8 yr old daughter can't wait to see you at Blackpool illuminations on friday :) x
2.85531E+17	positive	Well I think Rowena Kent's new man gets the Warners thumbs up!! Lets see what your made of tomorrow night Richard... http://t.co/erjNSjPZ
2.16562E+17	neutral	Today is the 5th Annual KOSA Memorial Ride in memory of Scott Luley. Sign up at Gin Mill between 11&amp; 1 last bike out at 1 last bike in at 5
2.58494E+17	neutral	A player appearance will be taking place tomorrow at Westfield Parramatta. All the details are here: http://t.co/sp4tdBtC #GoWanderers
2.81989E+17	positive	@manhatanProject I really liked it actually :) may not be happy that Miley's back but it's understandable why Mitchie would take her back
2.3899E+17	neutral	"FIRE IN THE ASHES: 25 Years Among the Poorest Children in America http://t.co/CuDWtSnO by Jonathan Kozol comes out Tues, avail for pre-order"
2.81596E+17	negative	"You know it cost $900 to be in Miss Teen USA? I was like """"So... you want me to pay $900 to be in a pageant that I may or may not win?"""""
2.43046E+17	neutral	Short week at the TDR Shop in NC...tomorrow we will head to Eldora Speedway for the 42nd Annual running of the... http://t.co/VdOAziM5
2.17804E+17	neutral	Photo: Matt Cain accepts a key to the city and gets June 13th named for him! Matt Cain Day!! (Taken with... http://t.co/ucJVRaNU
2.26344E+17	neutral	At the semis of US National Cups. Red Stars keeping the suspense down 0-1 in the 25th. C'mon Stars! [pic]: http://t.co/H6FjrfHQ
